TABLE_12:_USE_OF_FEDERAL_RENTAL_ASSISTANCE
""
State
Alaska
Alabama
Arkansas
Arizona
California
Colorado
Connecticut
District of Columbia
Delaware
Florida
Georgia
Guam
Hawaii
Iowa
Idaho
Illinois
Indiana
Kansas
Kentucky
Louisiana
Massachusetts
Maryland
Maine
Michigan
Minnesota
Missouri
N. Mariana Islands
Mississippi
Montana
North Carolina
North Dakota
Nebraska
New Hampshire
New Jersey
New Mexico
Nevada
New York
Ohio
Oklahoma
Oregon
Pennsylvania
Puerto Rico
Rhode Island
South Carolina
South Dakota
Tennessee
Texas
Utah
Virginia
U.S. Virgin Islands
Vermont
Washington
Wisconsin
West Virginia
Wyoming
Total
""
HERA = Housing and Economic Recovery Act. LIHTC = Low-Income Housing Tax Credit. PIS = LIHTC Properties Placed in Service database.
""
"1 Source of Federal Rental Assistance includes tenants with a reported positive amount of Total Rental Assistance, even if reported Federal Rental Assistance is $0."
