TABLE_4:_RACE/ETHNICITY_OF_HEADS_OF_HOUSEHOLD
""
State
Alabama
Alaska
Arizona
Arkansas
California
Colorado
Connecticut
Delaware
District of Columbia
Florida
Georgia
Guam
Hawaii
Idaho
Illinois
Indiana
Iowa
Kansas
Kentucky
Louisiana
Maine
Maryland
Massachusetts
Michigan
Minnesota
Mississippi
Missouri
Montana
N. Mariana Islands
Nebraska
Nevada
New Hampshire
New Jersey
New Mexico
New York
North Carolina
North Dakota
Ohio
Oklahoma
Oregon
Pennsylvania
Puerto Rico
Rhode Island
South Carolina
South Dakota
Tennessee
Texas
U.S. Virgin Islands
Utah
Vermont
Virginia
Washington
West Virginia
Wisconsin
Wyoming
Total
""
HERA = Housing and Economic Recovery Act. LIHTC = low-income housing tax credit. PIS = LIHTC properties placed in service database.
""
"Note:  In previous versions of this table, if a head of household was not identified, the race/ethnicity was reported for the oldest tenant. If more than one head was reported, the oldest member was included in these tabulations. This version only includes household members that are reported as the head of household. If multiple heads are reported, all are included.  Hawaii, Massachusetts, Northern Marianas Islands and New York reported no heads of household for 3%,2%, 12% and 7% of occupied units, respectively. Kentucky, Ohio and Tennessee reported more than one head of household for 17%, 30% and 15% of occupied units, respectively.  All other states reported exactly one head of household per unit for over 99% of occupied units."
