"THIS_TABLE_NOW_INCLUDES_TENANTS_WITH_A_REPORTED_POSITIVE_AMOUNT_OF_TOTAL_RENTAL_ASSISTANCE,_EVEN_IF_REPORTED_FEDERAL_RENTAL_ASSISTANCE_(FRA)_IS_$0._PREVIOUS_VERSIONS_ONLY_INCLUDED_TENANTS_WITH_A_REPORTED_POSTIVE_AMOUNT_OF_FRA."
Table 12: Use of Federal Rental Assistance
""
State
Alabama
Alaska
Arizona
Arkansas
California3
Colorado
Connecticut
Delaware
District of Columbia
Florida
Georgia
Guam
Hawaii
Idaho
Illinois
Indiana
Iowa
Kansas
Kentucky
Louisiana
Maine
Maryland
Massachusetts
Michigan
Minnesota
Mississippi
Missouri
Montana
N. Mariana Islands
Nebraska
Nevada
New Hampshire
New Jersey
New Mexico
New York
North Carolina
North Dakota
Ohio
Oklahoma
Oregon
Pennsylvania
Puerto Rico
Rhode Island
South Carolina
South Dakota
Tennessee
Texas
U.S. Virgin Islands
Utah
Vermont
Virginia
Washington
West Virginia
Wisconsin
Wyoming
Total
""
HERA = Housing and Economic Recovery Act. LIHTC = Low-Income Housing Tax Credit. PIS = LIHTC Properties Placed in Service database.
Amt of FRA NR = Amount of Federal Rental Assistance Not Reported
""
"1 Source of Federal Rental Assistance includes tenants with a reported positive amount of Total Rental Assistance, even if reported Federal Rental Assistance is $0."
2 Percent of Units with Reported Amount of Federal Rental Assistance is percent of all occupied all units. 
3 Information for California was not reported due to migration to a new compliance reporting system.
